recordid,customer_id,customer_name,email,region,meter_id,housing_type,reading_timestamp,energy_usage_kWh,baseline_kWh,spike_detected,spike_percentage,reason_detected,alert_sent,alert_time,resolved,reading_ts,alert_ts,spike_detected_b,alert_sent_b,resolved_b,excess_kwh,ratio,excess_pct,rule_spike,detectable,alert_latency_min,category,is_fault,excess_cost_gbp,hour,date,day_name
REC006272,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 15:36:00,0.58,0.69,False,0.0,,False,,,2024-01-05 15:36:00,,False,False,,-0.10999999999999999,0.8405797101449275,-15.94202898550725,False,True,,,False,0.0,15,2024-01-05,Friday
REC006273,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 16:04:48,0.93,1.0,False,0.0,,False,,,2024-01-05 16:04:48,,False,False,,-0.06999999999999995,0.93,-6.999999999999995,False,True,,,False,0.0,16,2024-01-05,Friday
REC006274,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 16:33:36,0.38,0.34,False,0.0,,False,,,2024-01-05 16:33:36,,False,False,,0.03999999999999998,1.1176470588235294,11.764705882352944,False,True,,,False,0.011447999999999995,16,2024-01-05,Friday
REC006275,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 17:02:24,1.1,1.09,False,0.0,,False,,,2024-01-05 17:02:24,,False,False,,0.010000000000000009,1.0091743119266054,0.917431192660545,False,False,,,False,0.0028620000000000026,17,2024-01-05,Friday
REC006276,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 17:31:12,0.8,0.82,False,0.0,,False,,,2024-01-05 17:31:12,,False,False,,-0.019999999999999907,0.9756097560975611,-2.4390243902438935,False,True,,,False,0.0,17,2024-01-05,Friday
REC006277,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 18:00:00,1.17,1.19,False,0.0,,False,,,2024-01-05 18:00:00,,False,False,,-0.020000000000000018,0.9831932773109243,-1.6806722689075682,False,False,,,False,0.0,18,2024-01-05,Friday
REC006278,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 18:28:48,0.72,0.63,False,0.0,,False,,,2024-01-05 18:28:48,,False,False,,0.08999999999999997,1.1428571428571428,14.28571428571428,False,True,,,False,0.025757999999999993,18,2024-01-05,Friday
REC006279,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 18:57:36,0.49,0.57,False,0.0,,False,,,2024-01-05 18:57:36,,False,False,,-0.07999999999999996,0.8596491228070176,-14.035087719298245,False,True,,,False,0.0,18,2024-01-05,Friday
REC006280,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 19:26:24,1.06,1.17,False,0.0,,False,,,2024-01-05 19:26:24,,False,False,,-0.10999999999999988,0.9059829059829061,-9.40170940170939,False,False,,,False,0.0,19,2024-01-05,Friday
REC006281,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 19:55:12,0.62,0.82,False,0.0,,False,,,2024-01-05 19:55:12,,False,False,,-0.19999999999999996,0.7560975609756098,-24.390243902439025,False,True,,,False,0.0,19,2024-01-05,Friday
REC006282,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 20:24:00,0.41,0.46,False,0.0,,False,,,2024-01-05 20:24:00,,False,False,,-0.050000000000000044,0.8913043478260869,-10.869565217391308,False,True,,,False,0.0,20,2024-01-05,Friday
REC006283,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 21:07:12,0.3,0.43,False,0.0,,False,,,2024-01-05 21:07:12,,False,False,,-0.13,0.6976744186046512,-30.23255813953488,False,True,,,False,0.0,21,2024-01-05,Friday
REC006284,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 21:36:00,0.6,0.63,False,0.0,,False,,,2024-01-05 21:36:00,,False,False,,-0.030000000000000027,0.9523809523809523,-4.761904761904767,False,True,,,False,0.0,21,2024-01-05,Friday
REC006285,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 22:04:48,0.25,0.42,False,0.0,,False,,,2024-01-05 22:04:48,,False,False,,-0.16999999999999998,0.5952380952380952,-40.476190476190474,False,True,,,False,0.0,22,2024-01-05,Friday
REC006286,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 22:33:36,0.59,0.62,False,0.0,,False,,,2024-01-05 22:33:36,,False,False,,-0.030000000000000027,0.9516129032258064,-4.838709677419361,False,True,,,False,0.0,22,2024-01-05,Friday
REC006287,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 23:02:24,0.41,0.38,False,0.0,,False,,,2024-01-05 23:02:24,,False,False,,0.02999999999999997,1.0789473684210527,7.8947368421052655,False,True,,,False,0.008585999999999991,23,2024-01-05,Friday
REC006288,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 23:31:12,0.6,0.6,False,0.0,,False,,,2024-01-05 23:31:12,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,23,2024-01-05,Friday
REC006289,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 00:00:00,1.15,1.09,False,0.0,,False,,,2024-01-06 00:00:00,,False,False,,0.05999999999999983,1.055045871559633,5.504587155963292,False,False,,,False,0.01717199999999995,0,2024-01-06,Saturday
REC006290,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 00:28:48,1.18,1.07,False,0.0,,False,,,2024-01-06 00:28:48,,False,False,,0.10999999999999988,1.102803738317757,10.280373831775691,False,False,,,False,0.03148199999999997,0,2024-01-06,Saturday
REC006291,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 00:57:36,0.4,0.37,False,0.0,,False,,,2024-01-06 00:57:36,,False,False,,0.030000000000000027,1.0810810810810811,8.108108108108114,False,True,,,False,0.008586000000000009,0,2024-01-06,Saturday
REC006292,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 01:26:24,0.99,0.99,False,0.0,,False,,,2024-01-06 01:26:24,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,1,2024-01-06,Saturday
REC006293,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 01:55:12,1.21,1.17,False,0.0,,False,,,2024-01-06 01:55:12,,False,False,,0.040000000000000036,1.0341880341880343,3.418803418803429,False,False,,,False,0.01144800000000001,1,2024-01-06,Saturday
REC006294,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 02:24:00,0.97,0.94,False,0.0,,False,,,2024-01-06 02:24:00,,False,False,,0.030000000000000027,1.0319148936170213,3.1914893617021267,False,True,,,False,0.008586000000000009,2,2024-01-06,Saturday
REC006295,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 03:07:12,1.06,0.98,False,0.0,,False,,,2024-01-06 03:07:12,,False,False,,0.08000000000000007,1.0816326530612246,8.163265306122458,False,True,,,False,0.02289600000000002,3,2024-01-06,Saturday
REC006296,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 03:36:00,1.04,1.04,False,0.0,,False,,,2024-01-06 03:36:00,,False,False,,0.0,1.0,0.0,False,False,,,False,0.0,3,2024-01-06,Saturday
REC006297,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 04:04:48,0.94,1.06,False,0.0,,False,,,2024-01-06 04:04:48,,False,False,,-0.1200000000000001,0.8867924528301886,-11.32075471698114,False,False,,,False,0.0,4,2024-01-06,Saturday
REC006298,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 04:33:36,0.44,0.33,False,0.0,,False,,,2024-01-06 04:33:36,,False,False,,0.10999999999999999,1.3333333333333333,33.33333333333333,False,True,,,False,0.031481999999999996,4,2024-01-06,Saturday
REC006299,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 05:02:24,0.97,1.14,False,0.0,,False,,,2024-01-06 05:02:24,,False,False,,-0.16999999999999993,0.8508771929824562,-14.912280701754376,False,False,,,False,0.0,5,2024-01-06,Saturday
REC006300,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 05:31:12,0.5,0.43,False,0.0,,False,,,2024-01-06 05:31:12,,False,False,,0.07,1.1627906976744187,16.279069767441868,False,True,,,False,0.020034000000000003,5,2024-01-06,Saturday
REC006301,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 06:00:00,1.09,1.05,False,0.0,,False,,,2024-01-06 06:00:00,,False,False,,0.040000000000000036,1.0380952380952382,3.809523809523818,False,False,,,False,0.01144800000000001,6,2024-01-06,Saturday
REC006302,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 06:28:48,0.92,0.88,False,0.0,,False,,,2024-01-06 06:28:48,,False,False,,0.040000000000000036,1.0454545454545454,4.545454545454541,False,True,,,False,0.01144800000000001,6,2024-01-06,Saturday
REC006303,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 06:57:36,0.64,0.63,False,0.0,,False,,,2024-01-06 06:57:36,,False,False,,0.010000000000000009,1.0158730158730158,1.5873015873015817,False,True,,,False,0.0028620000000000026,6,2024-01-06,Saturday
REC006304,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 07:26:24,1.0,0.77,False,0.0,,False,,,2024-01-06 07:26:24,,False,False,,0.22999999999999998,1.2987012987012987,29.87012987012987,False,True,,,False,0.065826,7,2024-01-06,Saturday
REC006305,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 07:55:12,1.06,1.13,False,0.0,,False,,,2024-01-06 07:55:12,,False,False,,-0.06999999999999984,0.9380530973451329,-6.194690265486713,False,False,,,False,0.0,7,2024-01-06,Saturday
REC006306,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 08:24:00,1.0,1.01,False,0.0,,False,,,2024-01-06 08:24:00,,False,False,,-0.010000000000000009,0.9900990099009901,-0.990099009900991,False,True,,,False,0.0,8,2024-01-06,Saturday
REC006307,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 09:07:12,0.9,0.78,False,0.0,,False,,,2024-01-06 09:07:12,,False,False,,0.12,1.1538461538461537,15.384615384615374,False,True,,,False,0.034344,9,2024-01-06,Saturday
REC006308,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 09:36:00,0.74,0.69,False,0.0,,False,,,2024-01-06 09:36:00,,False,False,,0.050000000000000044,1.0724637681159421,7.246376811594213,False,True,,,False,0.014310000000000014,9,2024-01-06,Saturday
REC006309,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 10:04:48,0.85,0.8,False,0.0,,False,,,2024-01-06 10:04:48,,False,False,,0.04999999999999993,1.0625,6.25,False,True,,,False,0.01430999999999998,10,2024-01-06,Saturday
REC006310,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 10:33:36,0.63,0.5,False,0.0,,False,,,2024-01-06 10:33:36,,False,False,,0.13,1.26,26.0,False,True,,,False,0.037206,10,2024-01-06,Saturday
REC006311,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 11:02:24,0.99,0.85,False,0.0,,False,,,2024-01-06 11:02:24,,False,False,,0.14,1.1647058823529413,16.470588235294127,False,True,,,False,0.040068000000000006,11,2024-01-06,Saturday
REC006312,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 11:31:12,0.94,0.86,False,0.0,,False,,,2024-01-06 11:31:12,,False,False,,0.07999999999999996,1.0930232558139534,9.302325581395344,False,True,,,False,0.02289599999999999,11,2024-01-06,Saturday
REC006313,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 12:00:00,1.37,1.17,False,0.0,,False,,,2024-01-06 12:00:00,,False,False,,0.20000000000000018,1.170940170940171,17.0940170940171,False,False,,,False,0.057240000000000055,12,2024-01-06,Saturday
REC006314,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 12:28:48,0.43,0.39,False,0.0,,False,,,2024-01-06 12:28:48,,False,False,,0.03999999999999998,1.1025641025641024,10.256410256410241,False,True,,,False,0.011447999999999995,12,2024-01-06,Saturday
REC006315,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 12:57:36,0.72,0.64,False,0.0,,False,,,2024-01-06 12:57:36,,False,False,,0.07999999999999996,1.125,12.5,False,True,,,False,0.02289599999999999,12,2024-01-06,Saturday
REC006316,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 13:26:24,0.44,0.34,False,0.0,,False,,,2024-01-06 13:26:24,,False,False,,0.09999999999999998,1.2941176470588234,29.411764705882337,False,True,,,False,0.028619999999999996,13,2024-01-06,Saturday
REC006317,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 13:55:12,0.92,0.79,False,0.0,,False,,,2024-01-06 13:55:12,,False,False,,0.13,1.1645569620253164,16.455696202531644,False,True,,,False,0.037206,13,2024-01-06,Saturday
REC006318,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 14:24:00,0.61,0.7,False,0.0,,False,,,2024-01-06 14:24:00,,False,False,,-0.08999999999999997,0.8714285714285714,-12.857142857142856,False,True,,,False,0.0,14,2024-01-06,Saturday
REC006319,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 15:07:12,0.76,0.89,False,0.0,,False,,,2024-01-06 15:07:12,,False,False,,-0.13,0.8539325842696629,-14.60674157303371,False,True,,,False,0.0,15,2024-01-06,Saturday
REC006320,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 15:36:00,0.56,0.68,False,0.0,,False,,,2024-01-06 15:36:00,,False,False,,-0.12,0.823529411764706,-17.647058823529406,False,True,,,False,0.0,15,2024-01-06,Saturday
REC006321,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 16:04:48,0.38,0.43,False,0.0,,False,,,2024-01-06 16:04:48,,False,False,,-0.04999999999999999,0.8837209302325582,-11.627906976744185,False,True,,,False,0.0,16,2024-01-06,Saturday
REC006322,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 16:33:36,0.76,0.66,False,0.0,,False,,,2024-01-06 16:33:36,,False,False,,0.09999999999999998,1.1515151515151514,15.151515151515138,False,True,,,False,0.028619999999999996,16,2024-01-06,Saturday
REC006323,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 17:02:24,1.41,1.1,False,0.0,,False,,,2024-01-06 17:02:24,,False,False,,0.30999999999999983,1.2818181818181817,28.181818181818173,False,False,,,False,0.08872199999999995,17,2024-01-06,Saturday
REC006324,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 17:31:12,1.14,1.16,False,0.0,,False,,,2024-01-06 17:31:12,,False,False,,-0.020000000000000018,0.9827586206896551,-1.7241379310344862,False,False,,,False,0.0,17,2024-01-06,Saturday
REC006325,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 18:00:00,1.09,1.1,False,0.0,,False,,,2024-01-06 18:00:00,,False,False,,-0.010000000000000009,0.9909090909090909,-0.909090909090915,False,False,,,False,0.0,18,2024-01-06,Saturday
REC006326,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 18:28:48,1.04,1.17,False,0.0,,False,,,2024-01-06 18:28:48,,False,False,,-0.1299999999999999,0.888888888888889,-11.111111111111105,False,False,,,False,0.0,18,2024-01-06,Saturday
REC006327,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 18:57:36,0.52,0.64,False,0.0,,False,,,2024-01-06 18:57:36,,False,False,,-0.12,0.8125,-18.75,False,True,,,False,0.0,18,2024-01-06,Saturday
REC006328,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 19:26:24,0.35,0.4,False,0.0,,False,,,2024-01-06 19:26:24,,False,False,,-0.050000000000000044,0.8749999999999999,-12.50000000000001,False,True,,,False,0.0,19,2024-01-06,Saturday
REC006329,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 19:55:12,0.9,0.97,False,0.0,,False,,,2024-01-06 19:55:12,,False,False,,-0.06999999999999995,0.9278350515463918,-7.216494845360821,False,True,,,False,0.0,19,2024-01-06,Saturday
REC006330,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 20:24:00,0.42,0.34,False,0.0,,False,,,2024-01-06 20:24:00,,False,False,,0.07999999999999996,1.2352941176470587,23.529411764705866,False,True,,,False,0.02289599999999999,20,2024-01-06,Saturday
REC006331,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 21:07:12,1.06,1.19,False,0.0,,False,,,2024-01-06 21:07:12,,False,False,,-0.1299999999999999,0.8907563025210085,-10.924369747899155,False,False,,,False,0.0,21,2024-01-06,Saturday
REC006332,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 21:36:00,1.01,1.12,False,0.0,,False,,,2024-01-06 21:36:00,,False,False,,-0.1100000000000001,0.9017857142857142,-9.82142857142858,False,False,,,False,0.0,21,2024-01-06,Saturday
REC006333,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 22:04:48,0.86,0.83,False,0.0,,False,,,2024-01-06 22:04:48,,False,False,,0.030000000000000027,1.036144578313253,3.6144578313253017,False,True,,,False,0.008586000000000009,22,2024-01-06,Saturday
REC006334,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 22:33:36,1.17,1.19,False,0.0,,False,,,2024-01-06 22:33:36,,False,False,,-0.020000000000000018,0.9831932773109243,-1.6806722689075682,False,False,,,False,0.0,22,2024-01-06,Saturday
REC006335,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 23:02:24,0.35,0.38,False,0.0,,False,,,2024-01-06 23:02:24,,False,False,,-0.030000000000000027,0.9210526315789473,-7.8947368421052655,False,True,,,False,0.0,23,2024-01-06,Saturday
REC006336,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 23:31:12,0.87,0.77,False,0.0,,False,,,2024-01-06 23:31:12,,False,False,,0.09999999999999998,1.12987012987013,12.987012987012992,False,True,,,False,0.028619999999999996,23,2024-01-06,Saturday
REC006337,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 00:00:00,1.09,1.12,False,0.0,,False,,,2024-01-07 00:00:00,,False,False,,-0.030000000000000027,0.9732142857142857,-2.67857142857143,False,False,,,False,0.0,0,2024-01-07,Sunday
REC006338,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 00:28:48,0.67,0.67,False,0.0,,False,,,2024-01-07 00:28:48,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,0,2024-01-07,Sunday
REC006339,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 00:57:36,0.32,0.37,False,0.0,,False,,,2024-01-07 00:57:36,,False,False,,-0.04999999999999999,0.8648648648648649,-13.513513513513509,False,True,,,False,0.0,0,2024-01-07,Sunday
REC006340,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 01:26:24,1.04,1.05,False,0.0,,False,,,2024-01-07 01:26:24,,False,False,,-0.010000000000000009,0.9904761904761905,-0.952380952380949,False,False,,,False,0.0,1,2024-01-07,Sunday
REC006341,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 01:55:12,0.57,0.49,False,0.0,,False,,,2024-01-07 01:55:12,,False,False,,0.07999999999999996,1.163265306122449,16.326530612244895,False,True,,,False,0.02289599999999999,1,2024-01-07,Sunday
REC006342,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 02:24:00,0.93,0.97,False,0.0,,False,,,2024-01-07 02:24:00,,False,False,,-0.039999999999999925,0.9587628865979382,-4.123711340206182,False,True,,,False,0.0,2,2024-01-07,Sunday
REC006343,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 03:07:12,0.52,0.5,False,0.0,,False,,,2024-01-07 03:07:12,,False,False,,0.020000000000000018,1.04,4.0000000000000036,False,True,,,False,0.005724000000000005,3,2024-01-07,Sunday
REC006344,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 03:36:00,0.61,0.65,False,0.0,,False,,,2024-01-07 03:36:00,,False,False,,-0.040000000000000036,0.9384615384615385,-6.153846153846154,False,True,,,False,0.0,3,2024-01-07,Sunday
REC006345,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 04:04:48,0.79,0.99,False,0.0,,False,,,2024-01-07 04:04:48,,False,False,,-0.19999999999999996,0.797979797979798,-20.2020202020202,False,True,,,False,0.0,4,2024-01-07,Sunday
REC006346,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 04:33:36,0.64,0.71,False,0.0,,False,,,2024-01-07 04:33:36,,False,False,,-0.06999999999999995,0.9014084507042254,-9.859154929577462,False,True,,,False,0.0,4,2024-01-07,Sunday
REC006347,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 05:02:24,0.92,0.97,False,0.0,,False,,,2024-01-07 05:02:24,,False,False,,-0.04999999999999993,0.9484536082474228,-5.154639175257724,False,True,,,False,0.0,5,2024-01-07,Sunday
