recordid,customer_id,customer_name,email,region,meter_id,housing_type,reading_timestamp,energy_usage_kWh,baseline_kWh,spike_detected,spike_percentage,reason_detected,alert_sent,alert_time,resolved
REC006249,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 04:04:48,0.78,0.73,FALSE,0,,FALSE,,
REC006250,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 04:33:36,0.57,0.49,FALSE,0,,FALSE,,
REC006251,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 05:02:24,1.15,1.15,FALSE,0,,FALSE,,
REC006252,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 05:31:12,0.49,0.68,FALSE,0,,FALSE,,
REC006253,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 06:00:00,0.34,0.45,FALSE,0,,FALSE,,
REC006254,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 06:28:48,0.43,0.48,FALSE,0,,FALSE,,
REC006255,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 06:57:36,0.61,0.47,FALSE,0,,FALSE,,
REC006256,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 07:26:24,0.8,0.81,FALSE,0,,FALSE,,
REC006257,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 07:55:12,1.24,1.1,FALSE,0,,FALSE,,
REC006258,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 08:24:00,1,0.9,FALSE,0,,FALSE,,
REC006259,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 09:07:12,0.65,0.7,FALSE,0,,FALSE,,
REC006260,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 09:36:00,1.09,1.07,FALSE,0,,FALSE,,
REC006261,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 10:04:48,1.08,1,FALSE,0,,FALSE,,
REC006262,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 10:33:36,0.23,0.31,FALSE,0,,FALSE,,
REC006263,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 11:02:24,0.57,0.5,FALSE,0,,FALSE,,
REC006264,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 11:31:12,0.36,0.3,FALSE,0,,FALSE,,
REC006265,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 12:00:00,0.67,0.75,FALSE,0,,FALSE,,
REC006266,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 12:28:48,0.93,0.88,FALSE,0,,FALSE,,
REC006267,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 12:57:36,0.37,0.38,FALSE,0,,FALSE,,
REC006268,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 13:26:24,0.76,0.89,FALSE,0,,FALSE,,
REC006269,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 13:55:12,0.38,0.43,FALSE,0,,FALSE,,
REC006270,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 14:24:00,0.45,0.51,FALSE,0,,FALSE,,
REC006271,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 15:07:12,0.66,0.5,FALSE,0,,FALSE,,
REC006272,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 15:36:00,0.58,0.69,FALSE,0,,FALSE,,
REC006273,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 16:04:48,0.93,1,FALSE,0,,FALSE,,
REC006274,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 16:33:36,0.38,0.34,FALSE,0,,FALSE,,
REC006275,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 17:02:24,1.1,1.09,FALSE,0,,FALSE,,
REC006276,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 17:31:12,0.8,0.82,FALSE,0,,FALSE,,
REC006277,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 18:00:00,1.17,1.19,FALSE,0,,FALSE,,
REC006278,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 18:28:48,0.72,0.63,FALSE,0,,FALSE,,
REC006279,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 18:57:36,0.49,0.57,FALSE,0,,FALSE,,
REC006280,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 19:26:24,1.06,1.17,FALSE,0,,FALSE,,
REC006281,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 19:55:12,0.62,0.82,FALSE,0,,FALSE,,
REC006282,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 20:24:00,0.41,0.46,FALSE,0,,FALSE,,
REC006283,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 21:07:12,0.3,0.43,FALSE,0,,FALSE,,
REC006284,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 21:36:00,0.6,0.63,FALSE,0,,FALSE,,
REC006285,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 22:04:48,0.25,0.42,FALSE,0,,FALSE,,
REC006286,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 22:33:36,0.59,0.62,FALSE,0,,FALSE,,
REC006287,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 23:02:24,0.41,0.38,FALSE,0,,FALSE,,
REC006288,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 23:31:12,0.6,0.6,FALSE,0,,FALSE,,
REC006289,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 00:00:00,1.15,1.09,FALSE,0,,FALSE,,
REC006290,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 00:28:48,1.18,1.07,FALSE,0,,FALSE,,
REC006291,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 00:57:36,0.4,0.37,FALSE,0,,FALSE,,
REC006292,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 01:26:24,0.99,0.99,FALSE,0,,FALSE,,
REC006293,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 01:55:12,1.21,1.17,FALSE,0,,FALSE,,
REC006294,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 02:24:00,0.97,0.94,FALSE,0,,FALSE,,
REC006295,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 03:07:12,1.06,0.98,FALSE,0,,FALSE,,
REC006296,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 03:36:00,1.04,1.04,FALSE,0,,FALSE,,
REC006297,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 04:04:48,0.94,1.06,FALSE,0,,FALSE,,
REC006298,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 04:33:36,0.44,0.33,FALSE,0,,FALSE,,
REC006299,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 05:02:24,0.97,1.14,FALSE,0,,FALSE,,
REC006300,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 05:31:12,0.5,0.43,FALSE,0,,FALSE,,
REC006301,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 06:00:00,1.09,1.05,FALSE,0,,FALSE,,
REC006302,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 06:28:48,0.92,0.88,FALSE,0,,FALSE,,
REC006303,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 06:57:36,0.64,0.63,FALSE,0,,FALSE,,
REC006304,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 07:26:24,1,0.77,FALSE,0,,FALSE,,
REC006305,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 07:55:12,1.06,1.13,FALSE,0,,FALSE,,
REC006306,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 08:24:00,1,1.01,FALSE,0,,FALSE,,
REC006307,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 09:07:12,0.9,0.78,FALSE,0,,FALSE,,
REC006308,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 09:36:00,0.74,0.69,FALSE,0,,FALSE,,
REC006309,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 10:04:48,0.85,0.8,FALSE,0,,FALSE,,
REC006310,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 10:33:36,0.63,0.5,FALSE,0,,FALSE,,
REC006311,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 11:02:24,0.99,0.85,FALSE,0,,FALSE,,
REC006312,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 11:31:12,0.94,0.86,FALSE,0,,FALSE,,
REC006313,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 12:00:00,1.37,1.17,FALSE,0,,FALSE,,
REC006314,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 12:28:48,0.43,0.39,FALSE,0,,FALSE,,
REC006315,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 12:57:36,0.72,0.64,FALSE,0,,FALSE,,
REC006316,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 13:26:24,0.44,0.34,FALSE,0,,FALSE,,
REC006317,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 13:55:12,0.92,0.79,FALSE,0,,FALSE,,
REC006318,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 14:24:00,0.61,0.7,FALSE,0,,FALSE,,
REC006319,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 15:07:12,0.76,0.89,FALSE,0,,FALSE,,
REC006320,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 15:36:00,0.56,0.68,FALSE,0,,FALSE,,
REC006321,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 16:04:48,0.38,0.43,FALSE,0,,FALSE,,
REC006322,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 16:33:36,0.76,0.66,FALSE,0,,FALSE,,
REC006323,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 17:02:24,1.41,1.1,FALSE,0,,FALSE,,
REC006324,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 17:31:12,1.14,1.16,FALSE,0,,FALSE,,
REC006325,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 18:00:00,1.09,1.1,FALSE,0,,FALSE,,
REC006326,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 18:28:48,1.04,1.17,FALSE,0,,FALSE,,
REC006327,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 18:57:36,0.52,0.64,FALSE,0,,FALSE,,
REC006328,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 19:26:24,0.35,0.4,FALSE,0,,FALSE,,
REC006329,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 19:55:12,0.9,0.97,FALSE,0,,FALSE,,
REC006330,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 20:24:00,0.42,0.34,FALSE,0,,FALSE,,
REC006331,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 21:07:12,1.06,1.19,FALSE,0,,FALSE,,
REC006332,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 21:36:00,1.01,1.12,FALSE,0,,FALSE,,
REC006333,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 22:04:48,0.86,0.83,FALSE,0,,FALSE,,
REC006334,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 22:33:36,1.17,1.19,FALSE,0,,FALSE,,
REC006335,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 23:02:24,0.35,0.38,FALSE,0,,FALSE,,
REC006336,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,06/01/2024 23:31:12,0.87,0.77,FALSE,0,,FALSE,,
REC006337,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 00:00:00,1.09,1.12,FALSE,0,,FALSE,,
REC006338,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 00:28:48,0.67,0.67,FALSE,0,,FALSE,,
REC006339,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 00:57:36,0.32,0.37,FALSE,0,,FALSE,,
REC006340,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 01:26:24,1.04,1.05,FALSE,0,,FALSE,,
REC006341,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 01:55:12,0.57,0.49,FALSE,0,,FALSE,,
REC006342,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 02:24:00,0.93,0.97,FALSE,0,,FALSE,,
REC006343,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 03:07:12,0.52,0.5,FALSE,0,,FALSE,,
REC006344,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 03:36:00,0.61,0.65,FALSE,0,,FALSE,,
REC006345,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 04:04:48,0.79,0.99,FALSE,0,,FALSE,,
REC006346,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 04:33:36,0.64,0.71,FALSE,0,,FALSE,,
REC006347,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 05:02:24,0.92,0.97,FALSE,0,,FALSE,,
REC006348,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 05:31:12,0.72,0.72,FALSE,0,,FALSE,,
REC006349,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 06:00:00,1.16,1.1,FALSE,0,,FALSE,,
REC006350,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 06:28:48,0.85,0.87,FALSE,0,,FALSE,,
REC006351,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 06:57:36,1.1,1.14,FALSE,0,,FALSE,,
REC006352,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 07:26:24,0.54,0.51,FALSE,0,,FALSE,,
REC006353,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 07:55:12,0.65,0.65,FALSE,0,,FALSE,,
REC006354,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 08:24:00,0.59,0.72,FALSE,0,,FALSE,,
REC006355,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 09:07:12,1.3,1.16,FALSE,0,,FALSE,,
REC006356,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 09:36:00,1.12,1.15,FALSE,0,,FALSE,,
REC006357,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 10:04:48,1.09,1.09,FALSE,0,,FALSE,,
REC006358,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 10:33:36,0.46,0.61,FALSE,0,,FALSE,,
REC006359,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 11:02:24,0.77,0.66,FALSE,0,,FALSE,,
REC006360,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 11:31:12,0.66,0.71,FALSE,0,,FALSE,,
REC006361,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 12:00:00,0.92,0.77,FALSE,0,,FALSE,,
REC006362,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 12:28:48,0.43,0.44,FALSE,0,,FALSE,,
REC006363,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 12:57:36,0.9,0.85,FALSE,0,,FALSE,,
REC006364,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 13:26:24,0.55,0.59,FALSE,0,,FALSE,,
REC006365,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 13:55:12,0.48,0.6,FALSE,0,,FALSE,,
REC006366,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 14:24:00,0.6,0.56,FALSE,0,,FALSE,,
REC006367,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 15:07:12,0.71,0.67,FALSE,0,,FALSE,,
REC006368,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 15:36:00,0.62,0.84,FALSE,0,,FALSE,,
REC006369,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 16:04:48,0.68,0.81,FALSE,0,,FALSE,,
REC006370,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 16:33:36,0.52,0.41,FALSE,0,,FALSE,,
REC006371,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 17:02:24,0.93,0.98,FALSE,0,,FALSE,,
REC006372,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 17:31:12,0.74,0.67,FALSE,0,,FALSE,,
REC006373,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 18:00:00,0.96,0.75,FALSE,0,,FALSE,,
REC006374,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 18:28:48,0.38,0.34,FALSE,0,,FALSE,,
REC006375,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 18:57:36,0.94,0.95,FALSE,0,,FALSE,,
REC006376,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 19:26:24,0.97,1.04,FALSE,0,,FALSE,,
REC006377,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 19:55:12,0.74,0.71,FALSE,0,,FALSE,,
REC006378,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 20:24:00,0.71,0.67,FALSE,0,,FALSE,,
REC006379,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 21:07:12,0.48,0.47,FALSE,0,,FALSE,,
REC006380,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 21:36:00,1.14,1.07,FALSE,0,,FALSE,,
REC006381,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 22:04:48,0.5,0.61,FALSE,0,,FALSE,,
REC006382,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 22:33:36,0.51,0.5,FALSE,0,,FALSE,,
REC006383,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 23:02:24,0.73,0.73,FALSE,0,,FALSE,,
REC006384,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,07/01/2024 23:31:12,0.62,0.68,FALSE,0,,FALSE,,
REC006385,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 00:00:00,1.04,1,FALSE,0,,FALSE,,
REC006386,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 00:28:48,0.26,0.38,FALSE,0,,FALSE,,
REC006387,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 00:57:36,0.88,0.96,FALSE,0,,FALSE,,
REC006388,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 01:26:24,1.33,1.05,FALSE,0,,FALSE,,
REC006389,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 01:55:12,1.1,1.14,FALSE,0,,FALSE,,
REC006390,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 02:24:00,0.52,0.54,FALSE,0,,FALSE,,
REC006391,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 03:07:12,1.03,0.99,FALSE,0,,FALSE,,
REC006392,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 03:36:00,0.92,0.87,FALSE,0,,FALSE,,
REC006393,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 04:04:48,0.68,0.76,FALSE,0,,FALSE,,
REC006394,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 04:33:36,1.21,1.06,FALSE,0,,FALSE,,
REC006395,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 05:02:24,0.94,0.91,FALSE,0,,FALSE,,
REC006396,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 05:31:12,1.29,1.1,FALSE,0,,FALSE,,
REC006397,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 06:00:00,0.66,0.53,FALSE,0,,FALSE,,
REC006398,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 06:28:48,0.68,0.74,FALSE,0,,FALSE,,
REC006399,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 06:57:36,0.98,1.1,FALSE,0,,FALSE,,
REC006400,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 07:26:24,0.95,1.1,FALSE,0,,FALSE,,
REC006401,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 07:55:12,0.51,0.72,FALSE,0,,FALSE,,
REC006402,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 08:24:00,0.57,0.55,FALSE,0,,FALSE,,
REC006403,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 09:07:12,0.83,0.89,FALSE,0,,FALSE,,
REC006404,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 09:36:00,0.98,0.92,FALSE,0,,FALSE,,
REC006405,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 10:04:48,0.78,0.84,FALSE,0,,FALSE,,
REC006406,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 10:33:36,0.59,0.67,FALSE,0,,FALSE,,
REC006407,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 11:02:24,0.98,0.93,FALSE,0,,FALSE,,
REC006408,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 11:31:12,1.21,0.99,FALSE,0,,FALSE,,
REC006409,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 12:00:00,1.11,0.98,FALSE,0,,FALSE,,
REC006410,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 12:28:48,0.65,0.6,FALSE,0,,FALSE,,
REC006411,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 12:57:36,1.21,1.09,FALSE,0,,FALSE,,
REC006412,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 13:26:24,0.83,0.79,FALSE,0,,FALSE,,
REC006413,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 13:55:12,0.28,0.5,FALSE,0,,FALSE,,
REC006414,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 14:24:00,1,0.93,FALSE,0,,FALSE,,
REC006415,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 15:07:12,0.78,0.73,FALSE,0,,FALSE,,
REC006416,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 15:36:00,1.01,0.92,FALSE,0,,FALSE,,
REC006417,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 16:04:48,0.44,0.5,FALSE,0,,FALSE,,
REC006418,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 16:33:36,0.89,0.78,FALSE,0,,FALSE,,
REC006419,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 17:02:24,0.3,0.42,FALSE,0,,FALSE,,
REC006420,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 17:31:12,0.81,0.8,FALSE,0,,FALSE,,
REC006421,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 18:00:00,0.88,0.88,FALSE,0,,FALSE,,
REC006422,CUST020,Joseph Nelson-White,scott21@miles.biz,Glasgow,MTR0020,Detached,01/01/2024 18:28:48,0.84,1.09,FALSE,0,,FALSE,,
